"Charity","EffectiveAltruism","EffectiveAltruism2","WorkStatus","Profession","Degree","Age","Income","Year","CharityLog","IncomeLog","Bachelors","Highschool","Masters","MDJDotherprofessionaldegree","None","Other","PhD.","twoyeardegree","Academicsontheteachingside","Forprofitwork","Governmentwork","Homemaker","Independentlywealthy","Nonprofitwork","Selfemployed","Student","Unemployed"
NA,TRUE,FALSE,"Student","Computers (AI)","High school",18,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Student","Statistics","Masters",26,10000,"2014",0,9.21044036697652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Mathematics","High school",20,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",30,70000,"2014",5.70711026474888,11.1562648066437,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Other ""social science""","High school",23,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Unemployed","Neuroscience","Masters",29,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Student","Other","None",17,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,FALSE,FALSE,"Student","Other","two year degree",20,0,"2014",3.43398720448515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,TRUE,TRUE,"Student","Biology","High school",21,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,FALSE,"Unemployed","Philosophy","High school",24,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,FALSE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","Masters",32,5000,"2014",5.99396142730657,8.5173931714189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",32,120000,"2014",2.39789527279837,11.6952553550628,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,FALSE,FALSE,"Unemployed","Mathematics","Bachelors",54,4000,"2014",4.11087386417331,8.29429960885724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Student","Mathematics","Bachelors",20,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,FALSE,FALSE,"Forprofit work","Finance / Economics","Bachelors",32,85000,"2014",6.21660610108486,11.3504183001091,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2500,TRUE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",25,90000,"2014",7.82444593087762,11.4075760603618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,TRUE,TRUE,"Student","Mathematics","High school",19,0,"2014",3.93182563272433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,FALSE,"Selfemployed","Other","High school",35,20000,"2014",4.61512051684126,9.90353755128617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Government work","Other","Bachelors",30,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Mathematics","Bachelors",26,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","High school",17,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Unemployed","Other","Bachelors",22,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500,TRUE,TRUE,"Forprofit work","Business","Bachelors",24,65000,"2014",8.16080392095467,11.0821579333748,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,FALSE,FALSE,"Student","Computers (AI)","High school",18,19000,"2014",1.79175946922805,9.85224688834253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,TRUE,FALSE,"Student","Computers (other academic, computer science)","Bachelors",20,18000,"2014",5.70711026474888,9.7981825908907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Neuroscience","Ph D.",36,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","High school",25,105000,"2014",0,11.5617251529038,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,TRUE,"Unemployed","Engineering","Bachelors",21,0,"2014",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,FALSE,FALSE,"Unemployed",NA,"High school",43,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,FALSE,FALSE,"Student","Other","High school",20,NA,"2014",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","Masters",24,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Physics","High school",17,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,FALSE,TRUE,"Forprofit work","Computers (practical: IT, programming, etc.)","High school",20,70000,"2014",2.39789527279837,11.1562648066437,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",33,110000,"2014",5.30330490805908,11.6082447356423,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,FALSE,FALSE,"Unemployed","Other","Bachelors",22,10000,"2014",5.99396142730657,9.21044036697652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,TRUE,TRUE,"Student","Finance / Economics","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,TRUE,"Student","Computers (AI)","Bachelors",24,0,"2014",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",30,45000,"2014",0,10.7144399907278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,FALSE,"Government work","Computers (practical: IT, programming, etc.)","Masters",32,30000,"2014",4.61512051684126,10.3089859934221,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,TRUE,FALSE,"Unemployed","Computers (practical: IT, programming, etc.)","High school",19,15000,"2014",3.04452243772342,9.61587214452889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,TRUE,TRUE,"Selfemployed","Other","Masters",43,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,FALSE,FALSE,"Selfemployed","Other","Masters",26,10000,"2014",3.43398720448515,9.21044036697652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Ph D.",31,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Physics","High school",18,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Academics on the teaching side","Engineering","Ph D.",28,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
100,TRUE,FALSE,"Student","Computers (practical: IT, programming, etc.)","None",18,5000,"2014",4.61512051684126,8.5173931714189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Business","High school",38,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (other academic, computer science)","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (other academic, computer science)","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (other academic, computer science)","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Student","Law","Bachelors",28,5000,"2014",0,8.5173931714189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,FALSE,FALSE,"Student","Computers (other academic, computer science)","two year degree",27,7000,"2014",5.01727983681492,8.8538082749772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1800,FALSE,FALSE,"Selfemployed","Other","Bachelors",54,40000,"2014",7.49609734517596,10.5966597327836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5500,FALSE,FALSE,"Government work","Law","MDJDother professional degree",27,60000,"2014",8.61268517287546,11.002116507732,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",41,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",29,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Computers (practical: IT, programming, etc.)","High school",30,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,FALSE,"Student","Mathematics","High school",19,800,"2014",0,6.68586094706836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Academics on the teaching side","Mathematics","Ph D.",29,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Engineering","High school",22,0,"2014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Unemployed","Computers (practical: IT, programming, etc.)","Masters",30,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Student","Computers (other academic, computer science)","High school",33,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Other",40,NA,"2014",0,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","High school",23,12000,"2014",5.30330490805908,9.39274525863144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,FALSE,FALSE,"Student","Medicine","Bachelors",23,33500,"2014",5.30330490805908,10.4193305681139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Unemployed","Other","High school",46,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",28,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Engineering","High school",18,2000,"2014",0,7.60140233458373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,FALSE,FALSE,"Selfemployed","Other","High school",26,60000,"2014",1.09861228866811,11.002116507732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",25,160000,"2014",3.93182563272433,11.9829353441964,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,FALSE,"Student","Physics","High school",18,0,"2014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Engineering","Bachelors",24,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","High school",23,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Art","Bachelors",21,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Computers (practical: IT, programming, etc.)","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",25,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,FALSE,"Academics on the teaching side","Psychology","Masters",46,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Business","Masters",50,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Forprofit work","Engineering","Masters",24,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,23,NA,"2014",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,TRUE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","High school",NA,40000,"2014",0,10.5966597327836,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Statistics","Bachelors",24,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Unemployed",NA,"High school",21,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,FALSE,FALSE,"Independently wealthy","Computers (practical: IT, programming, etc.)","Bachelors",44,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,NA,"Student","Engineering","Bachelors",36,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Selfemployed","Computers (practical: IT, programming, etc.)","Masters",62,9194,"2014",NA,9.12641513703842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,FALSE,FALSE,"Student","Philosophy","two year degree",19,9500,"2014",3.04452243772342,9.15915233520675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Forprofit work","Business","Bachelors",24,10000,"2014",0,9.21044036697652,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",22,80000,"2014",3.04452243772342,11.2897944135779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",35,NA,"2014",6.4150969591716,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,FALSE,FALSE,"Selfemployed","Psychology","Bachelors",58,NA,"2014",3.93182563272433,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Government work","Physics","Masters",28,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",28,9000,"2014",0,9.10509096125709,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",28,1e+05,"2014",6.68586094706836,11.5129354649202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Selfemployed","Other","High school",22,5000,"2014",0,8.5173931714189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","None",14,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
400,FALSE,FALSE,"Government work","Computers (other academic, computer science)","Ph D.",45,80000,"2014",5.99396142730657,11.2897944135779,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1000,FALSE,FALSE,"Unemployed","Philosophy","Masters",NA,75000,"2014",6.90875477931522,11.2252567257629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Academics on the teaching side","Mathematics","Ph D.",43,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
50,FALSE,FALSE,"Forprofit work","Engineering","Bachelors",21,39500,"2014",3.93182563272433,10.5840812670245,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","High school",20,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,TRUE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",28,75000,"2014",5.30330490805908,11.2252567257629,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","two year degree",30,NA,"2014",NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
100,FALSE,FALSE,"Forprofit work","Other","High school",29,25000,"2014",4.61512051684126,10.1266711030504,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,TRUE,"Student","Engineering","two year degree",20,12000,"2014",0,9.39274525863144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300,TRUE,TRUE,"Academics on the teaching side","Philosophy","Ph D.",35,49000,"2014",5.70711026474888,10.7995959850478,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Student","Computers (practical: IT, programming, etc.)","two year degree",31,NA,"2014",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,FALSE,FALSE,"Student","Neuroscience","Masters",31,20000,"2014",3.25809653802148,9.90353755128617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Student","Computers (practical: IT, programming, etc.)","Bachelors",22,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",24,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Student","Mathematics","Masters",25,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","MDJDother professional degree",37,25000,"2014",5.70711026474888,10.1266711030504,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
100,TRUE,TRUE,"Government work","Computers (other academic, computer science)","Bachelors",23,28000,"2014",4.61512051684126,10.2399955028053,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Student","Business","Bachelors",27,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,NA,NA,"Nonprofit work","Finance / Economics","Bachelors",30,42885,"2014",0,10.6663007113292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,FALSE,FALSE,"Nonprofit work","Computers (practical: IT, programming, etc.)","Bachelors",30,59000,"2014",5.30330490805908,10.9853096718968,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,FALSE,FALSE,"Student","Law","Masters",27,0,"2014",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,FALSE,FALSE,"Forprofit work","Art","Bachelors",38,70000,"2014",6.21660610108486,11.1562648066437,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,TRUE,FALSE,"Student","Computers (other academic, computer science)","High school",21,9500,"2014",6.21660610108486,9.15915233520675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,FALSE,"Unemployed","Other","High school",36,1500,"2014",4.61512051684126,7.31388683163346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,TRUE,FALSE,"Forprofit work","Business","High school",21,61406,"2014",0,11.0252791141516,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",33,102000,"2014",0,11.5327378961399,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Law","High school",19,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",28,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",28,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","Bachelors",22,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Law","MDJDother professional degree",28,NA,"2014",NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Other","High school",17,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,NA,NA,NA,33,NA,"2014",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,TRUE,FALSE,"Student","Mathematics","two year degree",27,13000,"2014",4.61512051684126,9.47278155656217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,TRUE,TRUE,"Student","Biology","High school",17,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",23,75000,"2014",3.04452243772342,11.2252567257629,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",38,1e+05,"2014",5.30330490805908,11.5129354649202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Physics","Bachelors",26,26000,"2014",0,10.1658902778025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,FALSE,FALSE,"Academics on the teaching side","Computers (other academic, computer science)","Ph D.",31,39000,"2014",3.93182563272433,10.5713425658087,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Statistics","Masters",31,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student",NA,NA,21,NA,"2014",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,FALSE,FALSE,"Forprofit work","Business","Masters",28,115000,"2014",5.30330490805908,11.6526961029598,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",28,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Other","Other",28,NA,"2014",NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Engineering","High school",21,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","Bachelors",29,NA,"2014",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Academics on the teaching side","Biology","Ph D.",30,NA,"2014",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NA,NA,NA,"Government work","Business","Masters",27,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,NA,NA,"Government work","Business","Masters",27,40000,"2014",0,10.5966597327836,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Student","Art","High school",21,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,FALSE,"Student","Computers (other academic, computer science)","Masters",36,28000,"2014",4.61512051684126,10.2399955028053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,FALSE,"Student","Computers (AI)","High school",18,10000,"2014",0,9.21044036697652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Engineering","Bachelors",47,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (other academic, computer science)","two year degree",28,NA,"2014",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10000,TRUE,FALSE,"Selfemployed","Other","MDJDother professional degree",62,120000,"2014",9.21044036697652,11.6952553550628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,FALSE,FALSE,"Selfemployed","Computers (practical: IT, programming, etc.)","Masters",49,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT, programming, etc.)","Masters",32,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","None",17,NA,"2014",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5000,TRUE,FALSE,"Forprofit work","Finance / Economics","Masters",33,1e+07,"2014",8.5173931714189,16.1180957509583,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,FALSE,"Unemployed","Philosophy","Masters",29,NA,"2014",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,TRUE,FALSE,"Forprofit work","Other","Bachelors",27,22000,"2014",5.01727983681492,9.99884318585288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Other","Bachelors",26,NA,"2014",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Computers (practical: IT, programming, etc.)","High school",20,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1575,FALSE,FALSE,"Forprofit work","Computers (practical: IT, programming, etc.)","Bachelors",25,113000,"2014",7.36264527041782,11.6351519472128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Mathematics","High school",20,NA,"2014",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,FALSE,FALSE,"Forprofit work","Business","Masters",51,1e+05,"2014",3.71357206670431,11.5129354649202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,FALSE,"Student","Medicine","Bachelors",26,NA,"2014",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
